release_year,genres,Hours_played
2015,Free to Play,344.292
2015,Indie,344.292
2015,RPG,344.292
2015,Simulation,344.292
2015,Adventure,5180.72
2015,Casual,5180.72
2015,Free to Play,5180.72
2015,Indie,5180.72
2015,Simulation,5180.72
2015,Adventure,487.391
2015,Casual,487.391
2015,Free to Play,487.391
2015,Indie,487.391
2015,Adventure,258.183
2015,Casual,258.183
2015,Free to Play,258.183
2015,Adventure,123.6
2015,Casual,123.6
2015,Indie,123.6
2015,Massively Multiplayer,123.6
2015,Simulation,123.6
2015,Adventure,4005.916
2015,Casual,4005.916
2015,Indie,4005.916
2015,RPG,4005.916
2015,Simulation,4005.916
2015,Strategy,4005.916
2015,Adventure,143.099
2015,Casual,143.099
2015,Indie,143.099
2015,RPG,143.099
2015,Simulation,143.099
2015,Adventure,436.231
2015,Casual,436.231
2015,Indie,436.231
2015,RPG,436.231
2015,Strategy,436.231
2015,Adventure,1681.4850000000001
2015,Casual,1681.4850000000001
2015,Indie,1681.4850000000001
2015,RPG,1681.4850000000001
2015,Adventure,1674.549
2015,Casual,1674.549
2015,Indie,1674.549
2015,Simulation,1674.549
2015,Strategy,1674.549
2015,Adventure,2149.45
2015,Casual,2149.45
2015,Indie,2149.45
2015,Simulation,2149.45
2015,Adventure,556.085
2015,Casual,556.085
2015,Indie,556.085
2015,Strategy,556.085
2015,Adventure,7950.979
2015,Casual,7950.979
2015,Indie,7950.979
2015,Adventure,0.8
2015,Casual,0.8
2015,Racing,0.8
2015,Adventure,28.317
2015,Casual,28.317
2015,Simulation,28.317
2015,Strategy,28.317
2015,Adventure,13.818
2015,Casual,13.818
2015,Simulation,13.818
2015,Adventure,113.502
2015,Casual,113.502
2015,Strategy,113.502
2015,Adventure,5622.039
2015,Casual,5622.039
2015,Adventure,0.067
2015,Early Access,0.067
2015,Adventure,3.703
2015,Free to Play,3.703
2015,Indie,3.703
2015,Early Access,3.703
2015,Adventure,2220.715
2015,Free to Play,2220.715
2015,Indie,2220.715
2015,Massively Multiplayer,2220.715
2015,RPG,2220.715
2015,Early Access,2220.715
2015,Adventure,151.49
2015,Free to Play,151.49
2015,Indie,151.49
2015,RPG,151.49
2015,Adventure,611.791
2015,Free to Play,611.791
2015,Indie,611.791
2015,Adventure,266.60699999999997
2015,Free to Play,266.60699999999997
2015,Massively Multiplayer,266.60699999999997
2015,RPG,266.60699999999997
2015,Adventure,27.535
2015,Free to Play,27.535
2015,Simulation,27.535
2015,Adventure,53.712
2015,Free to Play,53.712
2015,Adventure,16799.755
2015,Indie,16799.755
2015,Early Access,16799.755
2015,Adventure,288.815
2015,Indie,288.815
2015,Massively Multiplayer,288.815
2015,RPG,288.815
2015,Strategy,288.815
2015,Adventure,169.784
2015,Indie,169.784
2015,Massively Multiplayer,169.784
2015,RPG,169.784
2015,Adventure,1247.818
2015,Indie,1247.818
2015,Massively Multiplayer,1247.818
2015,Adventure,1502.698
2015,Indie,1502.698
2015,RPG,1502.698
2015,Early Access,1502.698
2015,Adventure,47.334
2015,Indie,47.334
2015,RPG,47.334
2015,Simulation,47.334
2015,Early Access,47.334
2015,Adventure,1.434
2015,Indie,1.434
2015,RPG,1.434
2015,Simulation,1.434
2015,Strategy,1.434
2015,Early Access,1.434
2015,Adventure,1254.4180000000001
2015,Indie,1254.4180000000001
2015,RPG,1254.4180000000001
2015,Simulation,1254.4180000000001
2015,Strategy,1254.4180000000001
2015,Adventure,16866.259
2015,Indie,16866.259
2015,RPG,16866.259
2015,Simulation,16866.259
2015,Adventure,501.983
2015,Indie,501.983
2015,RPG,501.983
2015,Strategy,501.983
2015,Early Access,501.983
2015,Adventure,29744.338
2015,Indie,29744.338
2015,RPG,29744.338
2015,Strategy,29744.338
2015,Adventure,20969.636
2015,Indie,20969.636
2015,RPG,20969.636
2015,Adventure,8177.146
2015,Indie,8177.146
2015,Simulation,8177.146
2015,Strategy,8177.146
2015,Early Access,8177.146
2015,Adventure,528.132
2015,Indie,528.132
2015,Simulation,528.132
2015,Strategy,528.132
2015,Adventure,1560.156
2015,Indie,1560.156
2015,Simulation,1560.156
2015,Adventure,2005.472
2015,Indie,2005.472
2015,Strategy,2005.472
2015,Adventure,15774.059
2015,Indie,15774.059
2015,Adventure,83.385
2015,RPG,83.385
2015,Simulation,83.385
2015,Strategy,83.385
2015,Adventure,0.7
2015,RPG,0.7
2015,Strategy,0.7
2015,Early Access,0.7
2015,Adventure,1209.625
2015,RPG,1209.625
2015,Strategy,1209.625
2015,Adventure,1807.664
2015,RPG,1807.664
2015,Adventure,46.284
2015,Simulation,46.284
2015,Strategy,46.284
2015,Adventure,55.616
2015,Simulation,55.616
2015,Adventure,15968.635
2015,Animation &amp; Modeling,7.016
2015,Design &amp; Illustration,7.016
2015,Education,7.016
2015,Photo Editing,7.016
2015,Software Training,7.016
2015,Utilities,7.016
2015,Video Production,7.016
2015,Animation &amp; Modeling,7.15
2015,Design &amp; Illustration,7.15
2015,Education,7.15
2015,Software Training,7.15
2015,Utilities,7.15
2015,Early Access,7.15
2015,Animation &amp; Modeling,7.634
2015,Design &amp; Illustration,7.634
2015,Education,7.634
2015,Software Training,7.634
2015,Utilities,7.634
2015,Video Production,7.634
2015,Web Publishing,7.634
2015,Animation &amp; Modeling,578.785
2015,Design &amp; Illustration,578.785
2015,Education,578.785
2015,Software Training,578.785
2015,Utilities,578.785
2015,Animation &amp; Modeling,0.283
2015,Design &amp; Illustration,0.283
2015,Education,0.283
2015,Utilities,0.283
2015,Early Access,0.283
2015,Animation &amp; Modeling,1.683
2015,Design &amp; Illustration,1.683
2015,Photo Editing,1.683
2015,Software Training,1.683
2015,Utilities,1.683
2015,Video Production,1.683
2015,Animation &amp; Modeling,19140.172
2015,Design &amp; Illustration,19140.172
2015,Video Production,19140.172
2015,Animation &amp; Modeling,14.767000000000001
2015,Design &amp; Illustration,14.767000000000001
2015,Animation &amp; Modeling,2650.894
2015,Video Production,2650.894
2015,Animation &amp; Modeling,17.433
2015,Audio Production,84.034
2015,Utilities,84.034
2015,Audio Production,0.30100000000000005
2015,Casual,113.13799999999999
2015,Free to Play,113.13799999999999
2015,Indie,113.13799999999999
2015,Massively Multiplayer,113.13799999999999
2015,RPG,113.13799999999999
2015,Early Access,113.13799999999999
2015,Casual,259.502
2015,Free to Play,259.502
2015,Indie,259.502
2015,RPG,259.502
2015,Simulation,259.502
2015,Strategy,259.502
2015,Casual,221.285
2015,Free to Play,221.285
2015,Indie,221.285
2015,Simulation,221.285
2015,Sports,221.285
2015,Strategy,221.285
2015,Casual,3778.161
2015,Free to Play,3778.161
2015,Indie,3778.161
2015,Simulation,3778.161
2015,Casual,36.301
2015,Free to Play,36.301
2015,Indie,36.301
2015,Strategy,36.301
2015,Early Access,36.301
2015,Casual,1449.315
2015,Free to Play,1449.315
2015,Indie,1449.315
2015,Strategy,1449.315
2015,Casual,285795.376
2015,Free to Play,285795.376
2015,Indie,285795.376
2015,Casual,1098.529
2015,Free to Play,1098.529
2015,Massively Multiplayer,1098.529
2015,Simulation,1098.529
2015,Casual,204.943
2015,Free to Play,204.943
2015,Strategy,204.943
2015,Casual,701.039
2015,Free to Play,701.039
2015,Casual,1.099
2015,Indie,1.099
2015,Early Access,1.099
2015,Casual,19.084
2015,Indie,19.084
2015,Massively Multiplayer,19.084
2015,Racing,19.084
2015,Casual,241.998
2015,Indie,241.998
2015,Massively Multiplayer,241.998
2015,Strategy,241.998
2015,Casual,127.334
2015,Indie,127.334
2015,RPG,127.334
2015,Simulation,127.334
2015,Strategy,127.334
2015,Casual,385.685
2015,Indie,385.685
2015,RPG,385.685
2015,Simulation,385.685
2015,Casual,316.117
2015,Indie,316.117
2015,RPG,316.117
2015,Strategy,316.117
2015,Casual,463.633
2015,Indie,463.633
2015,RPG,463.633
2015,Casual,0.8
2015,Indie,0.8
2015,Simulation,0.8
2015,Early Access,0.8
2015,Casual,33.582
2015,Indie,33.582
2015,Simulation,33.582
2015,Sports,33.582
2015,Strategy,33.582
2015,Casual,45.515
2015,Indie,45.515
2015,Simulation,45.515
2015,Strategy,45.515
2015,Early Access,45.515
2015,Casual,1864.735
2015,Indie,1864.735
2015,Simulation,1864.735
2015,Strategy,1864.735
2015,Casual,1787.612
2015,Indie,1787.612
2015,Simulation,1787.612
2015,Casual,31.899
2015,Indie,31.899
2015,Sports,31.899
2015,Casual,6333.401
2015,Indie,6333.401
2015,Strategy,6333.401
2015,Casual,9522.554
2015,Indie,9522.554
2015,Casual,671.299
2015,RPG,671.299
2015,Casual,0.05
2015,Racing,0.05
2015,Sports,0.05
2015,Casual,2.217
2015,Simulation,2.217
2015,Sports,2.217
2015,Strategy,2.217
2015,Casual,1.316
2015,Simulation,1.316
2015,Sports,1.316
2015,Casual,12.067
2015,Simulation,12.067
2015,Strategy,12.067
2015,Casual,657.756
2015,Simulation,657.756
2015,Casual,2901.876
2015,Strategy,2901.876
2015,Casual,2752.105
2015,Design &amp; Illustration,0.45
2015,Education,0.45
2015,Utilities,0.45
2015,Design &amp; Illustration,2.4530000000000003
2015,Photo Editing,2.4530000000000003
2015,Utilities,2.4530000000000003
2015,Design &amp; Illustration,621.383
2015,Utilities,621.383
2015,Web Publishing,621.383
2015,Design &amp; Illustration,5179.1050000000005
2015,Web Publishing,5179.1050000000005
2015,Design &amp; Illustration,6.067
2015,Early Access,0.9830000000000001
2015,Education,0.067
2015,Software Training,0.067
2015,Utilities,0.067
2015,Early Access,0.067
2015,Free to Play,798.623
2015,Indie,798.623
2015,Massively Multiplayer,798.623
2015,Strategy,798.623
2015,Free to Play,16094.478
2015,Indie,16094.478
2015,Massively Multiplayer,16094.478
2015,Free to Play,92.633
2015,Indie,92.633
2015,RPG,92.633
2015,Strategy,92.633
2015,Free to Play,1484.066
2015,Indie,1484.066
2015,Sports,1484.066
2015,Strategy,1484.066
2015,Free to Play,281.511
2015,Indie,281.511
2015,Strategy,281.511
2015,Early Access,281.511
2015,Free to Play,160.428
2015,Indie,160.428
2015,Strategy,160.428
2015,Free to Play,974.376
2015,Indie,974.376
2015,Free to Play,80.571
2015,Massively Multiplayer,80.571
2015,RPG,80.571
2015,Strategy,80.571
2015,Free to Play,57463.628
2015,Massively Multiplayer,57463.628
2015,RPG,57463.628
2015,Free to Play,3894.9610000000002
2015,Massively Multiplayer,3894.9610000000002
2015,Simulation,3894.9610000000002
2015,Sports,3894.9610000000002
2015,Free to Play,6159.389999999999
2015,Massively Multiplayer,6159.389999999999
2015,Simulation,6159.389999999999
2015,Free to Play,2011.5330000000001
2015,Massively Multiplayer,2011.5330000000001
2015,Strategy,2011.5330000000001
2015,Free to Play,668.054
2015,Massively Multiplayer,668.054
2015,Free to Play,12564.024
2015,RPG,12564.024
2015,Strategy,12564.024
2015,Free to Play,258.766
2015,Simulation,258.766
2015,Strategy,258.766
2015,Free to Play,12325.864
2015,Simulation,12325.864
2015,Free to Play,693.508
2015,Sports,693.508
2015,Free to Play,122.43299999999999
2015,Strategy,122.43299999999999
2015,Early Access,122.43299999999999
2015,Free to Play,23152.054
2015,Strategy,23152.054
2015,Free to Play,772.3679999999999
2015,Indie,0.75
2015,Early Access,0.75
2015,Indie,67.765
2015,Massively Multiplayer,67.765
2015,RPG,67.765
2015,Early Access,67.765
2015,Indie,1.9000000000000001
2015,Massively Multiplayer,1.9000000000000001
2015,RPG,1.9000000000000001
2015,Strategy,1.9000000000000001
2015,Early Access,1.9000000000000001
2015,Indie,25.433
2015,Massively Multiplayer,25.433
2015,RPG,25.433
2015,Indie,7.283
2015,Massively Multiplayer,7.283
2015,Strategy,7.283
2015,Early Access,7.283
2015,Indie,15.616999999999999
2015,RPG,15.616999999999999
2015,Early Access,15.616999999999999
2015,Indie,874.034
2015,RPG,874.034
2015,Simulation,874.034
2015,Strategy,874.034
2015,Early Access,874.034
2015,Indie,17341.914
2015,RPG,17341.914
2015,Simulation,17341.914
2015,Strategy,17341.914
2015,Indie,593.233
2015,RPG,593.233
2015,Simulation,593.233
2015,Indie,3.117
2015,RPG,3.117
2015,Strategy,3.117
2015,Early Access,3.117
2015,Indie,8170.403
2015,RPG,8170.403
2015,Strategy,8170.403
2015,Indie,61736.628
2015,RPG,61736.628
2015,Indie,63.65
2015,Racing,63.65
2015,Early Access,63.65
2015,Indie,197.484
2015,Racing,197.484
2015,Simulation,197.484
2015,Sports,197.484
2015,Early Access,197.484
2015,Indie,667.349
2015,Racing,667.349
2015,Simulation,667.349
2015,Sports,667.349
2015,Indie,4.718
2015,Racing,4.718
2015,Sports,4.718
2015,Early Access,4.718
2015,Indie,92.116
2015,Racing,92.116
2015,Sports,92.116
2015,Indie,586.116
2015,Racing,586.116
2015,Indie,45607.082
2015,Simulation,45607.082
2015,Early Access,45607.082
2015,Indie,14.917
2015,Simulation,14.917
2015,Sports,14.917
2015,Early Access,14.917
2015,Indie,386.501
2015,Simulation,386.501
2015,Sports,386.501
2015,Strategy,386.501
2015,Early Access,386.501
2015,Indie,212.532
2015,Simulation,212.532
2015,Sports,212.532
2015,Indie,8696.675
2015,Simulation,8696.675
2015,Strategy,8696.675
2015,Early Access,8696.675
2015,Indie,176198.432
2015,Simulation,176198.432
2015,Strategy,176198.432
2015,Indie,271914.256
2015,Simulation,271914.256
2015,Indie,281.851
2015,Sports,281.851
2015,Strategy,281.851
2015,Indie,62.233
2015,Sports,62.233
2015,Indie,469.649
2015,Strategy,469.649
2015,Early Access,469.649
2015,Indie,20089.476
2015,Strategy,20089.476
2015,Indie,13415.706
2015,Massively Multiplayer,312.656
2015,Photo Editing,0.017
2015,Utilities,0.017
2015,Video Production,0.017
2015,RPG,239.686
2015,Early Access,239.686
2015,RPG,10.782
2015,Simulation,10.782
2015,Strategy,10.782
2015,Early Access,10.782
2015,RPG,1763.3700000000001
2015,Simulation,1763.3700000000001
2015,Strategy,1763.3700000000001
2015,RPG,22.783
2015,Simulation,22.783
2015,RPG,207.382
2015,Strategy,207.382
2015,Early Access,207.382
2015,RPG,31089.272
2015,Strategy,31089.272
2015,RPG,786250.711
2015,Racing,0.833
2015,Early Access,0.833
2015,Racing,17788.613
2015,Simulation,17788.613
2015,Early Access,17788.613
2015,Racing,3445.399
2015,Simulation,3445.399
2015,Sports,3445.399
2015,Racing,0.05
2015,Simulation,0.05
2015,Racing,1864.251
2015,Sports,1864.251
2015,Racing,89.616
2015,Simulation,8.633000000000001
2015,Sports,8.633000000000001
2015,Early Access,8.633000000000001
2015,Simulation,38.032999999999994
2015,Sports,38.032999999999994
2015,Strategy,38.032999999999994
2015,Simulation,3538.238
2015,Sports,3538.238
2015,Simulation,3732.7670000000003
2015,Strategy,3732.7670000000003
2015,Early Access,3732.7670000000003
2015,Simulation,138374.516
2015,Strategy,138374.516
2015,Simulation,998.274
2015,Software Training,7.75
2015,Sports,6263.5689999999995
2015,Strategy,6263.5689999999995
2015,Sports,37841.613
2015,Strategy,4.884
2015,Early Access,4.884
2015,Strategy,89639.933
2015,Utilities,8330.184000000001
2015,Video Production,5903.481
2015,Web Publishing,3.1
2016,Action,62.774
2016,Adventure,62.774
2016,Casual,62.774
2016,Free to Play,62.774
2016,Indie,62.774
2016,Action,390.90500000000003
2016,Adventure,390.90500000000003
2016,Casual,390.90500000000003
2016,Free to Play,390.90500000000003
2016,RPG,390.90500000000003
2016,Action,104.099
2016,Adventure,104.099
2016,Casual,104.099
2016,Indie,104.099
2016,Early Access,104.099
2016,Action,4119.951
2016,Adventure,4119.951
2016,Casual,4119.951
2016,Indie,4119.951
2016,Massively Multiplayer,4119.951
2016,Early Access,4119.951
2016,Action,2.716
2016,Adventure,2.716
2016,Casual,2.716
2016,Indie,2.716
2016,Massively Multiplayer,2.716
2016,Simulation,2.716
2016,Action,32.469
2016,Adventure,32.469
2016,Casual,32.469
2016,Indie,32.469
2016,Massively Multiplayer,32.469
2016,Strategy,32.469
2016,Action,213.266
2016,Adventure,213.266
2016,Casual,213.266
2016,Indie,213.266
2016,RPG,213.266
2016,Early Access,213.266
2016,Action,44.549
2016,Adventure,44.549
2016,Casual,44.549
2016,Indie,44.549
2016,RPG,44.549
2016,Simulation,44.549
2016,Strategy,44.549
2016,Action,183.949
2016,Adventure,183.949
2016,Casual,183.949
2016,Indie,183.949
2016,RPG,183.949
2016,Simulation,183.949
2016,Action,94.734
2016,Adventure,94.734
2016,Casual,94.734
2016,Indie,94.734
2016,RPG,94.734
2016,Strategy,94.734
2016,Early Access,94.734
2016,Action,144.03199999999998
2016,Adventure,144.03199999999998
2016,Casual,144.03199999999998
2016,Indie,144.03199999999998
2016,RPG,144.03199999999998
2016,Strategy,144.03199999999998
2016,Action,463197.41
2016,Adventure,463197.41
2016,Casual,463197.41
2016,Indie,463197.41
2016,RPG,463197.41
2016,Action,14.767
2016,Adventure,14.767
2016,Casual,14.767
2016,Indie,14.767
2016,Racing,14.767
2016,RPG,14.767
2016,Simulation,14.767
2016,Early Access,14.767
2016,Action,1.25
2016,Adventure,1.25
2016,Casual,1.25
2016,Indie,1.25
2016,Racing,1.25
2016,RPG,1.25
2016,Simulation,1.25
2016,Sports,1.25
2016,Action,118.699
2016,Adventure,118.699
2016,Casual,118.699
2016,Indie,118.699
2016,Racing,118.699
2016,Simulation,118.699
2016,Action,9.433
2016,Adventure,9.433
2016,Casual,9.433
2016,Indie,9.433
2016,Racing,9.433
2016,Action,0.083
2016,Adventure,0.083
2016,Casual,0.083
2016,Indie,0.083
2016,Simulation,0.083
2016,Sports,0.083
2016,Early Access,0.083
2016,Action,2.533
2016,Adventure,2.533
2016,Casual,2.533
2016,Indie,2.533
2016,Simulation,2.533
2016,Strategy,2.533
2016,Early Access,2.533
2016,Action,6.4830000000000005
2016,Adventure,6.4830000000000005
2016,Casual,6.4830000000000005
2016,Indie,6.4830000000000005
2016,Simulation,6.4830000000000005
2016,Strategy,6.4830000000000005
2016,Action,325.118
2016,Adventure,325.118
2016,Casual,325.118
2016,Indie,325.118
2016,Simulation,325.118
2016,Action,26.75
2016,Adventure,26.75
2016,Casual,26.75
2016,Indie,26.75
2016,Sports,26.75
2016,Early Access,26.75
2016,Action,86.499
2016,Adventure,86.499
2016,Casual,86.499
2016,Indie,86.499
2016,Strategy,86.499
2016,Early Access,86.499
2016,Action,378.433
2016,Adventure,378.433
2016,Casual,378.433
2016,Indie,378.433
2016,Strategy,378.433
2016,Action,5098.773
2016,Adventure,5098.773
2016,Casual,5098.773
2016,Indie,5098.773
2016,Action,15.599
2016,Adventure,15.599
2016,Casual,15.599
2016,Racing,15.599
2016,RPG,15.599
2016,Sports,15.599
2016,Strategy,15.599
2016,Action,87.25
2016,Adventure,87.25
2016,Casual,87.25
2016,Strategy,87.25
2016,Action,1958.152
2016,Adventure,1958.152
2016,Casual,1958.152
2016,Action,869.322
2016,Adventure,869.322
2016,Free to Play,869.322
2016,Indie,869.322
2016,Early Access,869.322
2016,Action,583.855
2016,Adventure,583.855
2016,Free to Play,583.855
2016,Indie,583.855
2016,Massively Multiplayer,583.855
2016,RPG,583.855
2016,Early Access,583.855
2016,Action,1.149
2016,Adventure,1.149
2016,Free to Play,1.149
2016,Indie,1.149
2016,Massively Multiplayer,1.149
2016,RPG,1.149
2016,Strategy,1.149
2016,Action,138.287
2016,Adventure,138.287
2016,Free to Play,138.287
2016,Indie,138.287
2016,Simulation,138.287
2016,Strategy,138.287
2016,Action,55.018
2016,Adventure,55.018
2016,Free to Play,55.018
2016,Indie,55.018
2016,Action,1.9500000000000002
2016,Adventure,1.9500000000000002
2016,Free to Play,1.9500000000000002
2016,Massively Multiplayer,1.9500000000000002
2016,RPG,1.9500000000000002
2016,Strategy,1.9500000000000002
2016,Action,4710.189
2016,Adventure,4710.189
2016,Free to Play,4710.189
2016,Massively Multiplayer,4710.189
2016,RPG,4710.189
2016,Action,91.551
2016,Adventure,91.551
2016,Indie,91.551
2016,Early Access,91.551
2016,Action,991.5840000000001
2016,Adventure,991.5840000000001
2016,Indie,991.5840000000001
2016,Massively Multiplayer,991.5840000000001
2016,RPG,991.5840000000001
2016,Simulation,991.5840000000001
2016,Early Access,991.5840000000001
2016,Action,1.05
2016,Adventure,1.05
2016,Indie,1.05
2016,Massively Multiplayer,1.05
2016,RPG,1.05
2016,Action,361.28
2016,Adventure,361.28
2016,Indie,361.28
2016,Massively Multiplayer,361.28
2016,Simulation,361.28
2016,Early Access,361.28
2016,Action,6125.867
2016,Adventure,6125.867
2016,Indie,6125.867
2016,Massively Multiplayer,6125.867
2016,Simulation,6125.867
2016,Strategy,6125.867
2016,Early Access,6125.867
2016,Action,12.549999999999999
2016,Adventure,12.549999999999999
2016,Indie,12.549999999999999
2016,Massively Multiplayer,12.549999999999999
2016,Simulation,12.549999999999999
2016,Action,478.881
2016,Adventure,478.881
2016,Indie,478.881
2016,RPG,478.881
2016,Early Access,478.881
2016,Action,3.849
2016,Adventure,3.849
2016,Indie,3.849
2016,RPG,3.849
2016,Simulation,3.849
2016,Early Access,3.849
2016,Action,86.901
2016,Adventure,86.901
2016,Indie,86.901
2016,RPG,86.901
2016,Simulation,86.901
2016,Sports,86.901
2016,Action,22.233
2016,Adventure,22.233
2016,Indie,22.233
2016,RPG,22.233
2016,Simulation,22.233
2016,Strategy,22.233
2016,Early Access,22.233
2016,Action,814.717
2016,Adventure,814.717
2016,Indie,814.717
2016,RPG,814.717
2016,Simulation,814.717
2016,Strategy,814.717
2016,Action,6035.828
2016,Adventure,6035.828
2016,Indie,6035.828
2016,RPG,6035.828
2016,Simulation,6035.828
2016,Action,184.43099999999998
2016,Adventure,184.43099999999998
2016,Indie,184.43099999999998
2016,RPG,184.43099999999998
2016,Strategy,184.43099999999998
2016,Early Access,184.43099999999998
2016,Action,948.991
2016,Adventure,948.991
2016,Indie,948.991
2016,RPG,948.991
2016,Strategy,948.991
2016,Action,37603.602
2016,Adventure,37603.602
2016,Indie,37603.602
2016,RPG,37603.602
2016,Action,2.716
2016,Adventure,2.716
2016,Indie,2.716
2016,Racing,2.716
2016,Early Access,2.716
2016,Action,126.915
2016,Adventure,126.915
2016,Indie,126.915
2016,Racing,126.915
2016,Simulation,126.915
2016,Sports,126.915
2016,Action,46.385
2016,Adventure,46.385
2016,Indie,46.385
2016,Racing,46.385
2016,Sports,46.385
2016,Strategy,46.385
2016,Action,333.034
2016,Adventure,333.034
2016,Indie,333.034
2016,Racing,333.034
2016,Action,7662.546
2016,Adventure,7662.546
2016,Indie,7662.546
2016,Simulation,7662.546
2016,Early Access,7662.546
2016,Action,62.383
2016,Adventure,62.383
2016,Indie,62.383
2016,Simulation,62.383
2016,Strategy,62.383
2016,Action,296.098
2016,Adventure,296.098
2016,Indie,296.098
2016,Simulation,296.098
2016,Action,14.467
2016,Adventure,14.467
2016,Indie,14.467
2016,Strategy,14.467
2016,Early Access,14.467
2016,Action,103.018
2016,Adventure,103.018
2016,Indie,103.018
2016,Strategy,103.018
2016,Action,35578.337
2016,Adventure,35578.337
2016,Indie,35578.337
2016,Action,40367.104
2016,Adventure,40367.104
2016,Massively Multiplayer,40367.104
2016,Early Access,40367.104
2016,Action,0.25
2016,Adventure,0.25
2016,Massively Multiplayer,0.25
2016,Simulation,0.25
2016,Early Access,0.25
2016,Action,34.933
2016,Adventure,34.933
2016,Massively Multiplayer,34.933
2016,Action,113.91499999999999
2016,Adventure,113.91499999999999
2016,RPG,113.91499999999999
2016,Early Access,113.91499999999999
2016,Action,118339.737
2016,Adventure,118339.737
2016,RPG,118339.737
2016,Action,47799.36
2016,Adventure,47799.36
2016,Action,0.067
2016,Casual,0.067
2016,Free to Play,0.067
2016,Indie,0.067
2016,Early Access,0.067
2016,Action,806.802
2016,Casual,806.802
2016,Free to Play,806.802
2016,Indie,806.802
2016,Massively Multiplayer,806.802
2016,Early Access,806.802
2016,Action,77.799
2016,Casual,77.799
2016,Free to Play,77.799
2016,Indie,77.799
2016,Massively Multiplayer,77.799
2016,Action,62.914
2016,Casual,62.914
2016,Free to Play,62.914
2016,Indie,62.914
2016,RPG,62.914
2016,Sports,62.914
2016,Early Access,62.914
2016,Action,2.149
2016,Casual,2.149
2016,Free to Play,2.149
2016,Indie,2.149
2016,Racing,2.149
2016,Simulation,2.149
2016,Sports,2.149
2016,Early Access,2.149
2016,Action,105.835
2016,Casual,105.835
2016,Free to Play,105.835
2016,Indie,105.835
2016,Sports,105.835
2016,Early Access,105.835
2016,Action,497.326
2016,Casual,497.326
2016,Free to Play,497.326
2016,Indie,497.326
2016,Strategy,497.326
2016,Action,5.431
2016,Casual,5.431
2016,Free to Play,5.431
2016,Indie,5.431
2016,Action,267.77
2016,Casual,267.77
2016,Free to Play,267.77
2016,Massively Multiplayer,267.77
2016,Action,954.478
2016,Casual,954.478
2016,Free to Play,954.478
2016,Action,73.484
2016,Casual,73.484
2016,Indie,73.484
2016,Early Access,73.484
2016,Action,66.467
2016,Casual,66.467
2016,Indie,66.467
2016,RPG,66.467
2016,Action,13.8
2016,Casual,13.8
2016,Indie,13.8
2016,Racing,13.8
2016,Simulation,13.8
2016,Sports,13.8
2016,Action,36.651
2016,Casual,36.651
2016,Indie,36.651
2016,Racing,36.651
2016,Simulation,36.651
2016,Action,53737.503
2016,Casual,53737.503
2016,Indie,53737.503
2016,Racing,53737.503
2016,Sports,53737.503
2016,Action,69.066
2016,Casual,69.066
2016,Indie,69.066
2016,Racing,69.066
2016,Action,0.316
2016,Casual,0.316
2016,Indie,0.316
2016,Simulation,0.316
2016,Early Access,0.316
2016,Action,2.283
2016,Casual,2.283
2016,Indie,2.283
2016,Simulation,2.283
2016,Sports,2.283
2016,Strategy,2.283
2016,Action,0.733
2016,Casual,0.733
2016,Indie,0.733
2016,Simulation,0.733
2016,Sports,0.733
2016,Action,771.236
2016,Casual,771.236
2016,Indie,771.236
2016,Simulation,771.236
2016,Strategy,771.236
2016,Action,756.137
2016,Casual,756.137
2016,Indie,756.137
2016,Simulation,756.137
2016,Action,1.083
2016,Casual,1.083
2016,Indie,1.083
2016,Sports,1.083
2016,Early Access,1.083
2016,Action,1237.721
2016,Casual,1237.721
2016,Indie,1237.721
2016,Strategy,1237.721
2016,Action,9066.479
2016,Casual,9066.479
2016,Indie,9066.479
2016,Action,0.183
2016,Casual,0.183
2016,Massively Multiplayer,0.183
2016,Early Access,0.183
2016,Action,40.649
2016,Casual,40.649
2016,Simulation,40.649
2016,Strategy,40.649
2016,Action,8.1
2016,Casual,8.1
2016,Strategy,8.1
2016,Early Access,8.1
2016,Action,9.75
2016,Casual,9.75
2016,Strategy,9.75
2016,Action,377.281
2016,Casual,377.281
2016,Action,2506.027
2016,Free to Play,2506.027
2016,Early Access,2506.027
2016,Action,330.968
2016,Free to Play,330.968
2016,Indie,330.968
2016,Early Access,330.968
2016,Action,303.617
2016,Free to Play,303.617
2016,Indie,303.617
2016,Massively Multiplayer,303.617
2016,Simulation,303.617
2016,Action,0.367
2016,Free to Play,0.367
2016,Indie,0.367
2016,Massively Multiplayer,0.367
2016,Strategy,0.367
2016,Early Access,0.367
2016,Action,233359.23
2016,Free to Play,233359.23
2016,Indie,233359.23
2016,Massively Multiplayer,233359.23
2016,Action,1834.366
2016,Free to Play,1834.366
2016,Indie,1834.366
2016,Simulation,1834.366
2016,Strategy,1834.366
2016,Early Access,1834.366
2016,Action,8668.913
2016,Free to Play,8668.913
2016,Indie,8668.913
2016,Strategy,8668.913
2016,Action,3052.614
2016,Free to Play,3052.614
2016,Indie,3052.614
2016,Action,369.584
2016,Free to Play,369.584
2016,Massively Multiplayer,369.584
2016,RPG,369.584
2016,Action,138.842
2016,Free to Play,138.842
2016,Massively Multiplayer,138.842
2016,Action,8128.362
2016,Free to Play,8128.362
2016,Strategy,8128.362
2016,Action,41.166
2016,Free to Play,41.166
2016,Action,579.143
2016,Indie,579.143
2016,Early Access,579.143
